trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1021,False,"{'a': 0.002, 'e': 0.1300287108784259}",25,3,-21.55320410268438,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
1022,False,"{'a': 0.002, 'e': 0.1297689133408058}",30,21,15.090088069185647,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.002, 'e': 0.12950963487901218}",20,13,15.415062893759512,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.002, 'e': 0.12925087445593067}",20,9,9.00961785418562,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.002, 'e': 0.1289926310365194}",25,8,1.5507355318428813,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
1026,False,"{'a': 0.002, 'e': 0.12873490358780423}",20,12,12.868252303940245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.002, 'e': 0.12847769107887502}",25,10,16.51244607553616,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1028,False,"{'a': 0.002, 'e': 0.1282209924808815}",20,6,29.804280778531496,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.002, 'e': 0.1279648067670288}",25,19,12.894470038632033,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.002, 'e': 0.12770913291257383}",20,7,-1.6063404446276468,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1031,False,"{'a': 0.002, 'e': 0.12745396989482075}",20,14,-0.2751899242239948,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1032,False,"{'a': 0.002, 'e': 0.1271993166931172}",20,13,2.1230884381960164,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1033,False,"{'a': 0.002, 'e': 0.12694517228885002}",20,11,20.2496885158285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.002, 'e': 0.1266915356654413}",25,18,11.296166333513792,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.002, 'e': 0.1264384058083441}",25,8,15.638820013695925,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1036,False,"{'a': 0.002, 'e': 0.12618578170503877}",30,19,-21.553057912999773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1037,False,"{'a': 0.002, 'e': 0.12593366234502845}",20,2,17.118802799300603,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.002, 'e': 0.1256820467198355}",25,20,10.069660941868367,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.002, 'e': 0.12543093382299692}",20,11,5.8951949428848565,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1040,False,"{'a': 0.002, 'e': 0.12518032265006093}",25,16,-26.6544500886973,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1041,False,"{'a': 0.002, 'e': 0.12493021219858241}",25,9,-31.55416775689068,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1042,False,"{'a': 0.002, 'e': 0.12468060146811931}",20,9,22.101574980188115,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.002, 'e': 0.12443148946022826}",20,10,19.23395483189176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.002, 'e': 0.12418287517846102}",25,18,0.6081605443807487,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1045,False,"{'a': 0.002, 'e': 0.12393475762836002}",35,21,22.970928993741698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.002, 'e': 0.12368713581745483}",35,23,11.184909993024473,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1047,False,"{'a': 0.002, 'e': 0.12344000875525778}",20,2,27.705363987854668,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.002, 'e': 0.12319337545326038}",20,9,6.67799069051177,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1049,False,"{'a': 0.002, 'e': 0.122947234924929}",25,2,22.907501182585165,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.002, 'e': 0.1227015861857013}",20,6,13.74140879536707,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.002, 'e': 0.1224564282529819}",25,13,23.81941645853502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.002, 'e': 0.12221176014613884}",30,16,25.813103996523925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.002, 'e': 0.12196758088649925}",25,11,23.519559669229135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.002, 'e': 0.12172388949734589}",30,19,4.765002289363603,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1055,False,"{'a': 0.002, 'e': 0.12148068500391276}",25,6,-6.0837717057329,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1056,False,"{'a': 0.002, 'e': 0.12123796643338168}",20,12,-7.628868286684219,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1057,False,"{'a': 0.002, 'e': 0.12099573281487792}",25,13,21.73867004484428,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.002, 'e': 0.12075398317946681}",20,2,22.805030195053295,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.002, 'e': 0.12051271656014938}",20,16,8.536471453040548,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.002, 'e': 0.12027193199185891}",25,17,-28.408601294623583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1061,False,"{'a': 0.002, 'e': 0.12003162851145673}",30,9,23.056300244379237,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1062,False,"{'a': 0.002, 'e': 0.11979180515772868}",20,6,25.19565159571352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.002, 'e': 0.11955246097138093}",20,5,25.568001992986545,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.002, 'e': 0.11931359499503652}",20,1,31.3574203299916,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.002, 'e': 0.11907520627323114}",20,13,14.796673827791889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.002, 'e': 0.11883729385240965}",25,15,19.267024486671527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.002, 'e': 0.11859985678092198}",20,16,8.152426975000122,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.002, 'e': 0.11836289410901962}",20,5,6.91021695614679,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1069,False,"{'a': 0.002, 'e': 0.11812640488885146}",20,12,16.647563199311136,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.002, 'e': 0.1178903881744604}",25,17,14.588640160669765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.002, 'e': 0.11765484302177918}",20,0,19.819769638210428,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1072,False,"{'a': 0.002, 'e': 0.11741976848862698}",25,12,22.15616651508493,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.002, 'e': 0.11718516363470523}",30,14,14.912998473266658,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1074,False,"{'a': 0.002, 'e': 0.11695102752159432}",20,0,-6.447023144504271,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1075,False,"{'a': 0.002, 'e': 0.11671735921274938}",20,2,30.92482449862976,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.002, 'e': 0.11648415777349697}",20,13,14.87426188641341,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.002, 'e': 0.11625142227103091}",20,11,15.926637733844744,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.002, 'e': 0.116019151774409}",20,12,17.868519723301254,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.002, 'e': 0.1157873453545488}",20,11,5.385597036838095,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1080,False,"{'a': 0.002, 'e': 0.11555600208422448}",25,0,-13.371459662985522,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1081,False,"{'a': 0.002, 'e': 0.11532512103806251}",30,24,11.906817296264128,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.002, 'e': 0.11509470129253851}",25,0,23.31332807871834,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1083,False,"{'a': 0.002, 'e': 0.11486474192597308}",20,9,20.234477570549764,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.002, 'e': 0.11463524201852858}",25,5,-40.98443609134765,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
1085,False,"{'a': 0.002, 'e': 0.11440620065220493}",25,11,13.382934972769243,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1086,False,"{'a': 0.002, 'e': 0.1141776169108365}",30,16,28.897669214174204,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.002, 'e': 0.11394948988008788}",20,9,19.640322787598453,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.002, 'e': 0.11372181864745078}",20,8,-35.81746509361655,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1089,False,"{'a': 0.002, 'e': 0.11349460230223983}",20,14,10.175306248269182,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.002, 'e': 0.11326783993558948}",20,15,10.075108787555067,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.002, 'e': 0.11304153064044985}",35,25,18.81175190972031,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.002, 'e': 0.11281567351158354}",20,16,6.57850207720583,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.002, 'e': 0.11259026764556165}",25,9,12.337608494969977,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1094,False,"{'a': 0.002, 'e': 0.11236531214076052}",20,6,-30.5313024957561,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1095,False,"{'a': 0.002, 'e': 0.11214080609735771}",30,16,17.725769948049372,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.002, 'e': 0.11191674861732888}",20,13,7.766267441780178,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.002, 'e': 0.11169313880444368}",20,6,-3.372389366123531,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1098,False,"{'a': 0.002, 'e': 0.11146997576426268}",25,19,14.063248340149945,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.002, 'e': 0.1112472586041333}",20,13,13.475735038443919,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.002, 'e': 0.11102498643318673}",20,7,16.278144975861967,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.002, 'e': 0.11080315836233387}",25,13,9.820599152882172,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1102,False,"{'a': 0.002, 'e': 0.11058177350426224}",25,8,20.519063423250678,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.002, 'e': 0.11036083097343202}",20,10,18.037273420640624,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.002, 'e': 0.1101403298860729}",20,10,19.25818525904303,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.002, 'e': 0.10992026936018012}",25,10,24.849835847441685,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.002, 'e': 0.10970064851551141}",20,3,17.70438276011374,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1107,False,"{'a': 0.002, 'e': 0.10948146647358296}",30,23,13.72848755546087,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.002, 'e': 0.10926272235766643}",30,19,10.610314553498647,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1109,False,"{'a': 0.002, 'e': 0.10904441529278498}",30,16,14.193185105089757,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1110,False,"{'a': 0.002, 'e': 0.10882654440571013}",20,6,16.071706167928962,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1111,False,"{'a': 0.002, 'e': 0.10860910882495796}",25,3,-68.1989306542415,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
1112,False,"{'a': 0.002, 'e': 0.10839210768078596}",20,0,-25.374691019953058,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1113,False,"{'a': 0.002, 'e': 0.10817554010518914}",20,12,14.06349586814007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.002, 'e': 0.10795940523189702}",25,8,30.807982862185533,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.002, 'e': 0.10774370219636975}",20,13,11.724482096177997,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.002, 'e': 0.10752843013579495}",30,22,15.597621454652598,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.002, 'e': 0.10731358818908403}",25,16,13.65604869338863,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.002, 'e': 0.107099175496869}",25,14,14.08603304555643,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.002, 'e': 0.1068851912014987}",25,14,7.672943063378477,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.002, 'e': 0.10667163444703576}",25,11,23.150692352646473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.002, 'e': 0.1064585043792528}",25,10,24.280195230038988,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.002, 'e': 0.10624580014562934}",25,1,7.410239134662932,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 0}",1
1123,False,"{'a': 0.002, 'e': 0.1060335208953481}",20,16,9.18778788772024,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.002, 'e': 0.10582166577929185}",25,18,13.441034200461612,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.002, 'e': 0.10561023395003975}",25,13,6.150805886684394,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1126,False,"{'a': 0.002, 'e': 0.10539922456186433}",25,7,20.313671532472068,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.002, 'e': 0.10518863677072765}",20,0,23.453625915906596,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1128,False,"{'a': 0.002, 'e': 0.10497846973427834}",20,16,7.516378542064134,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.002, 'e': 0.10476872261184789}",20,6,30.24887785862491,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.002, 'e': 0.10455939456444763}",25,14,-21.08994744467831,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1131,False,"{'a': 0.002, 'e': 0.104350484754765}",25,20,11.988097253901682,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.002, 'e': 0.10414199234716055}",35,13,28.70500878152596,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.002, 'e': 0.10393391650766431}",20,1,25.52595715123403,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.002, 'e': 0.10372625640397273}",25,16,17.0952644909622,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.002, 'e': 0.10351901120544502}",35,8,36.11140716318547,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.002, 'e': 0.1033121800831002}",35,12,-5.572414766520911,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
1137,False,"{'a': 0.002, 'e': 0.10310576220961341}",25,18,13.903143303511559,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.002, 'e': 0.102899756759313}",25,13,13.412361847437856,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.002, 'e': 0.10269416290817676}",20,14,10.029949562371801,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.002, 'e': 0.10248897983382912}",25,12,8.606474230869745,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1141,False,"{'a': 0.002, 'e': 0.10228420671553744}",25,14,19.44305084103362,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.002, 'e': 0.10207984273420903}",30,0,25.486487450762965,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1143,False,"{'a': 0.002, 'e': 0.10187588707238764}",20,1,23.026515194615776,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.002, 'e': 0.1016723389142504}",20,3,28.89691286365296,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.002, 'e': 0.10146919744560434}",25,8,9.791941400527906,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1146,False,"{'a': 0.002, 'e': 0.1012664618538834}",20,12,12.833182496801125,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.002, 'e': 0.10106413132814486}",25,0,20.82399670283918,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1148,False,"{'a': 0.002, 'e': 0.10086220505906641}",25,11,24.773438398014914,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.002, 'e': 0.10066068223894266}",25,17,14.960832188596072,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.002, 'e': 0.1004595620616821}",20,12,12.671197310698185,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.002, 'e': 0.1002588437228037}",25,7,14.351557339441447,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1152,False,"{'a': 0.002, 'e': 0.10005852641943393}",30,20,18.24699959052607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.002, 'e': 0.09985860935030318}",20,6,27.546932284375192,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.002, 'e': 0.09965909171574303}",35,19,31.736116798661104,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.002, 'e': 0.09945997271768262}",20,13,14.352860401172412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.002, 'e': 0.09926125155964566}",25,10,24.43933691373265,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.002, 'e': 0.09906292744674731}",30,16,23.705482880597934,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.002, 'e': 0.09886499958569081}",25,7,30.288512082669406,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.002, 'e': 0.0986674671847645}",20,8,9.993124267856919,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1160,False,"{'a': 0.002, 'e': 0.09847032945383845}",20,11,9.386856045614788,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.002, 'e': 0.09827358560436154}",25,14,10.282938572409149,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1162,False,"{'a': 0.002, 'e': 0.09807723484935806}",30,22,13.18362977762384,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.002, 'e': 0.09788127640342477}",20,10,3.898159330431608,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1164,False,"{'a': 0.002, 'e': 0.09768570948272756}",20,15,10.247511801359249,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.002, 'e': 0.09749053330499859}",25,16,11.216691877592421,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.002, 'e': 0.09729574708953276}",20,14,12.744284399181767,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.002, 'e': 0.09710135005718508}",25,0,-43.84420487110989,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1168,False,"{'a': 0.002, 'e': 0.09690734143036704}",30,20,21.41102756023087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.002, 'e': 0.09671372043304398}",20,0,29.5755689064519,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1170,False,"{'a': 0.002, 'e': 0.09652048629073155}",30,18,26.18549861933591,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.002, 'e': 0.09632763823049303}",30,22,17.19917064660163,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.002, 'e': 0.09613517548093582}",30,0,33.62834420550834,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1173,False,"{'a': 0.002, 'e': 0.09594309727220877}",25,11,9.24151790314266,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1174,False,"{'a': 0.002, 'e': 0.09575140283599869}",25,20,8.342019234525065,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.002, 'e': 0.09556009140552765}",20,0,31.104368778603995,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.002, 'e': 0.09536916221554961}",20,6,3.786572900006793,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1177,False,"{'a': 0.002, 'e': 0.09517861450234763}",25,8,29.91449764180379,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.002, 'e': 0.09498844750373053}",20,10,16.348082953764028,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.002, 'e': 0.09479866045903014}",35,21,11.064710982579825,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1180,False,"{'a': 0.002, 'e': 0.09460925260909793}",20,12,-10.702957812561772,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1181,False,"{'a': 0.002, 'e': 0.09442022319630235}",25,19,12.80839722368885,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.002, 'e': 0.0942315714645254}",20,5,14.379547554771328,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1183,False,"{'a': 0.002, 'e': 0.09404329665916}",20,0,27.010777404196855,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1184,False,"{'a': 0.002, 'e': 0.09385539802710659}",25,17,10.794439984260345,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.002, 'e': 0.09366787481677047}",35,27,16.394424590897753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.002, 'e': 0.09348072627805847}",30,19,-24.269148236001932,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1187,False,"{'a': 0.002, 'e': 0.09329395166237625}",30,16,29.411052811066657,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.002, 'e': 0.09310755022262504}",25,16,15.470082653014689,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.002, 'e': 0.0929215212131989}",20,6,-16.969643814725057,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1190,False,"{'a': 0.002, 'e': 0.09273586388998147}",30,20,18.908064322932475,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.002, 'e': 0.09255057751034329}",25,0,34.44194216666563,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1192,False,"{'a': 0.002, 'e': 0.0923656613331385}",30,12,-8.098491109036196,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1193,False,"{'a': 0.002, 'e': 0.09218111461870225}",20,4,-5.549579012105628,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1194,False,"{'a': 0.002, 'e': 0.09199693662884734}",35,10,36.92987226189229,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.002, 'e': 0.09181312662686165}",25,19,3.6670273819405015,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.002, 'e': 0.09162968387750484}",25,10,20.648049465869732,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.002, 'e': 0.09144660764700575}",30,23,12.30105459189588,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.002, 'e': 0.09126389720305915}",20,3,12.206143984055258,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1199,False,"{'a': 0.002, 'e': 0.09108155181482308}",20,4,14.588618915909167,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1200,False,"{'a': 0.002, 'e': 0.09089957075291567}",20,9,18.852816464621323,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.002, 'e': 0.09071795328941251}",25,3,-5.945574295925584,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1202,False,"{'a': 0.002, 'e': 0.09053669869784343}",35,18,20.376090539735596,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1203,False,"{'a': 0.002, 'e': 0.0903558062531899}",25,17,15.02952345153415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
